age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
29,Private,128666,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
26,Private,244372,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,52,United-States,1.0
42,Local-gov,121998,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
33,Private,317809,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
44,Self-emp-inc,456236,Some-college,10,Divorced,Sales,Own-child,White,Male,45,United-States,1.0
27,Private,178778,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,80,United-States,1.0
61,Private,225970,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
35,Federal-gov,413930,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
45,Self-emp-not-inc,210364,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,1.0
33,Private,181091,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,Iran,1.0
42,State-gov,341638,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
37,Private,127918,Some-college,10,Never-married,Transport-moving,Unmarried,White,Female,20,Puerto-Rico,0.0
18,Private,151150,10th,6,Never-married,Farming-fishing,Own-child,White,Male,27,United-States,0.0
46,Private,122026,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,1.0
24,Private,86065,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Female,40,Mexico,0.0
25,Private,190107,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
25,Private,316688,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0.0
41,Federal-gov,219155,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,India,1.0
21,Private,304949,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,10,United-States,0.0
19,?,291692,Some-college,10,Never-married,?,Own-child,White,Male,28,United-States,0.0
58,Private,147707,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
59,Private,38573,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
42,Local-gov,150533,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,35,United-States,1.0
41,Private,257758,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
35,Private,267866,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50,Iran,1.0
51,Private,128338,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.0
43,Private,173590,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
54,Self-emp-not-inc,72257,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
53,Private,68898,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0.0
42,Private,121055,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0.0
40,Private,236021,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0
42,Self-emp-inc,120277,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
52,?,92968,Masters,14,Married-civ-spouse,?,Wife,White,Female,40,United-States,1.0
54,Private,154728,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
41,Private,117585,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1.0
30,Private,393965,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,25,United-States,0.0
34,Private,167474,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0
61,Self-emp-inc,187124,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,1.0
27,Private,176683,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,48,United-States,0.0
36,Self-emp-not-inc,129150,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,1.0
70,Private,135601,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1.0
75,Self-emp-inc,81534,HS-grad,9,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,35,United-States,1.0
81,Self-emp-not-inc,108604,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,0.0
35,Private,125933,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1.0
52,Local-gov,155233,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,28,United-States,0.0
38,Private,149347,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
52,Private,284329,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1.0
49,Private,164799,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1.0
27,Local-gov,229223,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,40,United-States,1.0
40,Self-emp-inc,475322,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,50,United-States,0.0
50,Private,97741,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,1.0
69,Self-emp-not-inc,89477,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Female,14,United-States,0.0
54,Private,37237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
52,Private,89534,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
48,Private,233511,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1.0
43,Private,249039,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,1.0
24,State-gov,138513,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,20,United-States,0.0
44,Self-emp-not-inc,22933,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0
55,Private,327406,Some-college,10,Divorced,Sales,Not-in-family,White,Male,65,United-States,1.0
27,Private,311446,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1.0
87,?,97295,HS-grad,9,Widowed,?,Not-in-family,White,Female,3,United-States,0.0
40,Private,374137,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,40,United-States,0.0
32,Private,231043,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,1.0
41,Private,149909,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
62,Private,312818,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,United-States,1.0
62,Private,169204,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,40,United-States,0.0
57,Private,262642,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,40,United-States,0.0
48,Self-emp-inc,54190,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
32,Self-emp-not-inc,112115,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,1.0
62,Private,170984,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0.0
47,Local-gov,56482,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,50,United-States,1.0
34,Self-emp-not-inc,179673,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
44,Private,367749,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,El-Salvador,0.0
21,Private,109667,Some-college,10,Never-married,Other-service,Own-child,White,Male,40,United-States,0.0
28,Self-emp-not-inc,237466,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,1.0
44,?,109912,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,16,United-States,1.0
29,Private,190539,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,55,Greece,1.0
28,Private,183597,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,50,Germany,0.0
35,Private,170263,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,40,United-States,0.0
58,Private,281792,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
38,Self-emp-not-inc,164526,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,1.0
38,Private,170783,Assoc-voc,11,Divorced,Other-service,Own-child,White,Male,25,United-States,0.0
51,Private,177927,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
50,Private,104729,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,48,United-States,0.0
46,Private,176552,11th,7,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,40,United-States,1.0
62,Federal-gov,125155,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,38,United-States,0.0
17,?,659273,11th,7,Never-married,?,Own-child,Black,Female,40,Trinadad&Tobago,0.0
38,Private,194538,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,1.0
30,Private,179112,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,40,?,0.0
23,Private,35448,Some-college,10,Never-married,Other-service,Unmarried,White,Female,25,United-States,0.0
20,Private,259788,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,0.0
24,Private,267843,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,35,United-States,0.0
31,Private,369825,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,25,United-States,0.0
49,Private,165539,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Black,Female,35,United-States,0.0
63,Private,209790,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
19,Private,95078,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0.0
38,Private,248941,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
64,Private,250117,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,1.0
64,Self-emp-inc,213574,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,0.0
18,?,118847,HS-grad,9,Never-married,?,Own-child,White,Female,24,United-States,0.0
39,Local-gov,32587,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,United-States,1.0
30,Local-gov,38268,HS-grad,9,Separated,Other-service,Unmarried,White,Male,40,United-States,1.0
37,Private,116409,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
37,Private,176014,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0.0
27,Private,179681,Assoc-voc,11,Married-spouse-absent,Tech-support,Own-child,White,Female,40,United-States,0.0
31,State-gov,113129,Some-college,10,Never-married,Other-service,Own-child,White,Female,65,United-States,0.0
38,Private,190759,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
33,State-gov,204374,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,38,Poland,0.0
30,Private,235847,Bachelors,13,Never-married,Other-service,Own-child,White,Female,24,United-States,0.0
33,Private,236304,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,60,United-States,1.0
40,Private,96497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
41,?,277390,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,30,United-States,1.0
52,Private,87858,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,1.0
33,Private,251120,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
26,State-gov,79089,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,20,United-States,0.0
29,Private,130438,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0
63,Self-emp-not-inc,289741,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0.0
42,Private,234508,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
24,Private,274424,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,40,United-States,0.0
23,Private,186813,HS-grad,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,40,United-States,0.0
33,Private,96128,11th,7,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0
50,Private,65408,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1.0
46,State-gov,179869,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0
30,Local-gov,370990,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0.0
34,Self-emp-inc,62396,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,62,United-States,1.0
51,Private,241346,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,43,United-States,0.0
40,Private,106501,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0.0
73,Local-gov,147703,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,15,United-States,0.0
48,Private,83407,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
34,Self-emp-inc,177675,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,1.0
61,Private,215789,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,40,United-States,0.0
17,?,228373,10th,6,Never-married,?,Own-child,White,Male,30,United-States,0.0
68,?,38317,1st-4th,2,Divorced,?,Not-in-family,White,Female,20,United-States,0.0
34,Private,384150,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
36,Private,111128,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,1.0
21,Private,216070,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,46,United-States,1.0
77,Private,271000,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,1.0
56,Self-emp-not-inc,174564,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
37,Private,216149,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0.0
37,Self-emp-inc,347491,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
34,Private,303867,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
25,Private,221757,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0
30,Private,103649,Some-college,10,Never-married,Other-service,Own-child,Black,Female,40,United-States,0.0
29,Private,167336,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,50,United-States,0.0
22,Private,339644,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,40,United-States,0.0
61,Private,166124,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
72,Private,205343,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,0.0
41,Private,194636,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
44,Private,169980,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,60,United-States,0.0
39,Private,231491,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,40,United-States,0.0
28,Self-emp-not-inc,107236,12th,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,40,United-States,0.0
23,Private,96635,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,30,United-States,0.0
27,Private,198258,Bachelors,13,Never-married,Sales,Own-child,White,Male,35,United-States,0.0
24,Private,190290,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0.0
30,Federal-gov,76313,HS-grad,9,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,48,United-States,0.0
36,Self-emp-not-inc,67728,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
24,Private,118023,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0.0
56,Private,444089,11th,7,Divorced,Sales,Not-in-family,White,Female,40,United-States,0.0
21,Private,107452,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0.0
33,Private,709798,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
30,State-gov,46144,HS-grad,9,Married-AF-spouse,Adm-clerical,Own-child,White,Female,38,United-States,0.0
51,Self-emp-inc,258735,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,81,United-States,0.0
55,Local-gov,104917,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,1.0
23,Private,54012,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0.0
59,Self-emp-not-inc,124771,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0.0
19,Private,141868,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0.0
30,Self-emp-inc,133876,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0.0
19,?,372665,Some-college,10,Never-married,?,Own-child,White,Male,40,United-States,0.0
46,Private,132912,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1.0
35,Private,95708,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,60,United-States,1.0
19,State-gov,61710,Some-college,10,Never-married,Other-service,Own-child,White,Female,12,United-States,0.0
30,Private,168334,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,30,United-States,0.0
38,Self-emp-not-inc,133299,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0
